id,nome,data_nascimento,cpf,cep,cidade,estado,pais,genero,telefone,email,data_cadastro
54ad0946-3676-42bc-b045-81bc82935cfd,Sra. Ana Lívia Alves,2006-08-01,799.506.210-43,63254-772,Lima,MA,Brasil,M,+55 (061) 8071-1870,79950621043@exemplo.com.br,2024-07-02
c298cd1f-5754-40bc-b46b-9d696353f37e,Léo Correia,1943-09-15,127.644.419-32,39024346,da Paz,MA,Brasil,F,(084) 1370 0732,12764441932@exemplo.com.br,2024-04-07
906fb336-83c0-4319-8123-f23c480b779e,Levi Pereira,1948-08-26,971.619.729-43,47246-214,Farias,AM,Brasil,F,+55 (011) 2215-2308,97161972943@exemplo.com.br,2024-04-06
0a245779-303c-4cd1-ae9c-aa30d465aed4,Allana Garcia,1961-01-15,075.022.418-22,50239161,Oliveira,RJ,Brasil,F,(051) 7763-3307,07502241822@exemplo.com.br,2024-04-17
09187838-a352-49be-90c7-9ef62b5e71e3,Lucas Rios,1957-06-02,911.534.379-60,28641-193,Pinto de Moreira,MG,Brasil,F,(021) 5017-0030,91153437960@exemplo.com.br,2024-06-30
340b62a5-e9e7-4490-8575-23f36f89765c,Brenda Costa,1988-12-07,665.521.321-86,67608913,Fernandes,PB,Brasil,F,51 0286 6006,66552132186@exemplo.com.br,2024-07-05
4608727e-869a-4813-b323-8c0060761a3c,Thales Rios,1968-05-02,333.087.621-11,97104-632,Aparecida Alegre,PA,Brasil,F,+55 21 0332 1823,33308762111@exemplo.com.br,2025-03-05
0d8dd689-98d6-407f-af6f-d7ddaed47b6a,Giovanna Aparecida,1953-07-25,211.266.039-67,13261755,da Conceição de da Mota,MA,Brasil,M,0800 710 9315,21126603967@exemplo.com.br,2025-11-06
81da81e5-e398-424a-bb56-50557c8a314c,Raul da Luz,1970-04-26,274.183.339-49,21911732,Fernandes,RO,Brasil,M,(051) 8847-2329,27418333949@exemplo.com.br,2025-07-07
83652261-3938-43fa-8575-0af0277b64c9,Luara Vieira,2001-11-15,705.504.616-93,90666658,Cavalcanti Verde,MA,Brasil,M,81 0584-0831,70550461693@exemplo.com.br,2024-08-30
c92d84cd-f338-4654-8e89-bdb099dc89fa,Maria Cecília Almeida,1986-08-16,206.984.534-34,21716-438,da Cunha,SE,Brasil,M,(071) 4616-7869,20698453434@exemplo.com.br,2024-02-28
1646151e-07d6-4236-95a5-ec68b9211450,Maria Fernanda da Luz,1988-08-01,943.647.002-88,33382-141,Barbosa do Galho,PE,Brasil,F,+55 (041) 5143 6159,94364700288@exemplo.com.br,2025-02-21
857fc63d-11d2-4844-b59b-fffa05ecf7c0,João Santos,2006-08-27,991.265.036-07,69451919,Barros,MA,Brasil,F,0300-004-7849,99126503607@exemplo.com.br,2025-03-09
daa4f730-89db-4f8a-b563-ff284be7edf6,Antony Oliveira,1959-07-09,856.533.743-32,65273-782,Macedo Verde,AL,Brasil,F,+55 41 5780 0264,85653374332@exemplo.com.br,2024-05-21
17ec3770-7c99-4115-a444-07c94d792a21,Srta. Alícia Melo,1990-09-30,579.593.733-69,80640-292,da Rocha,RR,Brasil,F,+55 51 8970 5547,57959373369@exemplo.com.br,2024-02-15
d5f06848-e75d-477b-ac93-c93b30b37a3e,Isabela Santos,1938-01-04,823.784.180-50,82117-984,Sales do Campo,AM,Brasil,M,11 9696-0847,82378418050@exemplo.com.br,2025-06-23
2ba2344e-7a76-49be-9ee3-9a991f8b0297,Srta. Lara Cunha,1990-09-20,192.241.488-62,51631457,da Rosa,TO,Brasil,F,+55 (051) 5069 2313,19224148862@exemplo.com.br,2024-08-28
524a77aa-a65c-4965-bba3-b3419c412198,Otávio da Conceição,1978-10-06,691.982.710-41,77090-209,Teixeira dos Dourados,RS,Brasil,F,71 4789-8340,69198271041@exemplo.com.br,2025-05-25
7aaa5f63-910d-4768-8743-a44907a64dab,Brayan Caldeira,1970-09-16,550.410.830-72,11310-594,Machado de Dias,PB,Brasil,M,84 7954-3261,55041083072@exemplo.com.br,2025-02-13
b760362d-f993-4c15-95e3-8a1e4d83af6d,Catarina Cavalcanti,1946-03-17,331.378.504-36,57969396,Silveira do Sul,RO,Brasil,M,0900 672 8794,33137850436@exemplo.com.br,2024-05-14
3fb6c970-f838-4e2d-b585-587b3f80b0e7,Ana Liz Gonçalves,2004-03-04,120.317.490-90,47559-661,Viana,SP,Brasil,M,+55 11 4238 6021,12031749090@exemplo.com.br,2024-09-28
fb9fef48-6c40-4011-88a4-24394533e2a5,Davi Nogueira,2007-08-18,569.966.612-09,47648-635,Moraes da Mata,RS,Brasil,M,71 6886 5195,56996661209@exemplo.com.br,2024-09-19
caf07cbc-af73-45c4-96ff-3ad112c47db6,Rodrigo Araújo,1965-04-13,923.465.944-60,03469007,Nunes,AC,Brasil,F,(051) 5797-4448,92346594460@exemplo.com.br,2025-07-26
e90b0051-69be-4f7e-bc83-5920d5fb430c,Nicole Vasconcelos,1968-03-28,809.729.828-43,52164704,Fonseca Verde,SC,Brasil,M,11 4758-9497,80972982843@exemplo.com.br,2024-07-22
99c5f9f1-f084-4421-b082-e44a6d6448d4,Ana Luiza Lima,1938-08-05,916.057.337-90,22920-104,da Rosa,DF,Brasil,F,71 9895 3260,91605733790@exemplo.com.br,2025-06-28
19e9bf4b-dabd-45cf-af4f-79a6733175ae,Hadassa Sampaio,1991-06-03,073.197.459-59,61298366,Dias,MG,Brasil,M,51 2453 9740,07319745959@exemplo.com.br,2024-04-05
4d5f8985-5714-4e29-9794-961a0aed96f3,Maria Helena Lima,2000-01-12,136.334.130-10,84629771,Melo,ES,Brasil,M,0900 617 2399,13633413010@exemplo.com.br,2025-01-27
052217dd-e680-4679-9a6c-e4750942314c,Sr. Henrique Rodrigues,1977-06-27,842.570.360-07,22886-855,da Luz da Mata,RJ,Brasil,M,+55 11 0886 4787,84257036007@exemplo.com.br,2025-06-25
6c3ca72e-a3d0-406d-9f9f-8d647f524281,Rhavi Pimenta,1990-10-19,027.046.221-33,25082032,Nascimento do Amparo,RR,Brasil,F,21 3113 1829,02704622133@exemplo.com.br,2023-12-29
62d8c3c7-6f43-4fc4-87e2-4ebc9fa63740,Dante Almeida,1939-11-15,386.247.046-21,57851521,Ramos,PE,Brasil,F,(061) 0298-9012,38624704621@exemplo.com.br,2025-06-07
14f29f94-40e5-41c7-a11c-2985eb9e40ef,Maria Julia Castro,2004-12-11,539.846.983-20,21345-877,Garcia,PI,Brasil,M,(071) 1678-2496,53984698320@exemplo.com.br,2024-11-28
b2e9135e-4665-443e-a8b0-bdcde2bdc786,Antônio Teixeira,1977-04-01,895.418.317-51,43178463,Peixoto do Galho,PE,Brasil,F,+55 41 0926-1204,89541831751@exemplo.com.br,2024-12-15
c864a1e9-f6ff-46f4-8423-21fa170682e6,Cauê Caldeira,2005-03-23,332.237.215-85,27218352,Duarte das Flores,MS,Brasil,F,+55 51 7945 3706,33223721585@exemplo.com.br,2024-02-07
25ca0058-1d1b-4f1a-83d3-ade243db53a6,Srta. Maria Helena Garcia,1999-06-05,643.469.871-32,80327500,Nogueira,GO,Brasil,M,+55 (081) 1633-6629,64346987132@exemplo.com.br,2025-07-16
d8016a84-477a-4d14-870c-9daa06774061,Enzo Gabriel Campos,1981-09-29,280.248.042-92,32126540,Casa Grande de Melo,TO,Brasil,M,0900 770 6002,28024804292@exemplo.com.br,2025-03-01
3824c3f0-3d71-4479-9e3e-ddeeefb6ea96,Maria Eduarda Cunha,1949-03-22,952.555.000-25,29425498,das Neves de Abreu,RR,Brasil,M,41 5033-4777,95255500025@exemplo.com.br,2025-08-04
29a65851-9d69-47c0-a7af-9a83e6117636,Luísa Santos,2002-07-28,910.040.766-19,37155895,Nunes de Vargas,SE,Brasil,F,+55 84 4723-9470,91004076619@exemplo.com.br,2024-10-23
18040bf3-29e0-4d37-81ec-56c842e72c75,Bruno Vieira,1985-10-15,297.559.042-87,92542-899,Andrade,PE,Brasil,F,81 2869 9609,29755904287@exemplo.com.br,2025-03-03
d9d542a2-2f51-4d67-b926-154f898d0f92,Sr. João Barbosa,1969-12-21,111.584.917-88,77191-137,Lopes,MA,Brasil,F,+55 21 8417-0239,11158491788@exemplo.com.br,2025-06-01
50d6f8a7-af6d-408d-aea1-630d6dbe6922,Cauã Câmara,1948-01-07,886.302.783-99,68151-525,Fernandes do Galho,PA,Brasil,F,+55 (011) 0272 9497,88630278399@exemplo.com.br,2024-11-22
cf274053-1826-4e80-9284-04f9db9b4e26,Rebeca Albuquerque,1986-11-11,070.611.902-99,53778-569,Albuquerque,MS,Brasil,M,(021) 5999 1016,07061190299@exemplo.com.br,2025-05-24
63df0125-e2ba-4654-b210-9bc8aabf081e,Igor Novaes,1969-06-22,542.916.883-39,50670218,Sales,RJ,Brasil,M,51 6149 7510,54291688339@exemplo.com.br,2024-05-20
1ac1f627-21fa-42ca-bc14-7244382f1096,Ryan Cavalcanti,1975-07-10,598.309.795-64,88586669,Costa do Amparo,PB,Brasil,F,(011) 6816-1477,59830979564@exemplo.com.br,2023-12-19
8bb39188-8e89-4b8b-94f2-175838238a9c,Ana Sophia Ferreira,1958-05-23,026.852.990-54,93214-165,Andrade de Minas,MT,Brasil,M,(011) 7168-6280,02685299054@exemplo.com.br,2024-03-24
2f2a48c7-a405-4792-9e12-b50f09bb97c9,Ana Sophia Costa,1974-12-17,752.637.787-53,31143828,Carvalho das Flores,SC,Brasil,F,(021) 2027-2352,75263778753@exemplo.com.br,2024-04-07
7374bc68-3ee4-4a5b-9fad-ef050f4858a9,Dante da Costa,1984-12-24,087.958.067-96,18478453,Sampaio de Goiás,MA,Brasil,F,+55 (084) 0111 3404,08795806796@exemplo.com.br,2024-08-23
426ccf78-288a-48ec-ada5-b2c56c3a9883,Sra. Kamilly das Neves,1979-09-28,519.526.509-48,90009075,Cardoso de Goiás,RO,Brasil,M,+55 (071) 1121 5298,51952650948@exemplo.com.br,2024-05-09
afc2015a-c30f-4091-b040-cbca60f31b03,Bento Almeida,1979-03-22,124.229.260-68,09831-217,Macedo de Cardoso,DF,Brasil,F,81 9487-6547,12422926068@exemplo.com.br,2024-01-27
b093fcd1-577e-472d-a54a-88e3801b396e,Mirella Albuquerque,1989-05-03,381.957.431-38,09307-952,Ramos,AC,Brasil,M,+55 (081) 1778 2029,38195743138@exemplo.com.br,2024-10-25
51dc1a82-dd22-43b3-9890-8317aaa28e53,Catarina Sales,1976-01-06,440.072.103-89,79000150,Mendonça,SC,Brasil,M,11 3907 9345,44007210389@exemplo.com.br,2024-12-14
0ad12428-79bb-44cd-a815-0398eee32774,Stephany Carvalho,1961-03-22,504.588.732-19,22807212,Correia,PR,Brasil,M,(084) 8296-1899,50458873219@exemplo.com.br,2024-04-03
f7a43cea-35c0-4380-9300-d90d9698876c,Sofia Albuquerque,1967-07-12,187.482.378-53,52201412,Caldeira de da Mota,RS,Brasil,M,+55 84 4468-6184,18748237853@exemplo.com.br,2025-03-20
3b88e983-d5b6-4092-9bc0-3167ce42a804,Srta. Pietra Oliveira,1969-11-15,612.758.885-64,42339140,Ramos de Cardoso,AC,Brasil,F,+55 84 1131-7224,61275888564@exemplo.com.br,2023-12-10
96ff6615-e090-4640-b601-4b568eab5d9b,Larissa Martins,1983-11-11,314.251.467-54,34513766,Ribeiro de Almeida,DF,Brasil,M,(031) 1722-1142,31425146754@exemplo.com.br,2025-01-04
6317c474-43d2-42ff-9c35-f25d8d4b6cd7,Augusto Abreu,1952-03-10,521.399.897-65,13252359,Cassiano de Minas,BA,Brasil,F,51 9749 2385,52139989765@exemplo.com.br,2024-06-28
4922348d-48c7-44c0-84ed-5ab6ea87b670,Isabela Nascimento,1976-04-23,755.149.179-85,62286901,Sousa,PB,Brasil,M,(041) 3443-8015,75514917985@exemplo.com.br,2024-10-07
2a8e1aa2-1a4a-4463-87aa-32734ac44e48,Marcelo Oliveira,1988-10-28,163.439.935-77,99659220,Rodrigues,PR,Brasil,M,+55 (051) 9496-8337,16343993577@exemplo.com.br,2024-03-25
ae38a6d3-a872-4032-a9ea-374d53d08028,Mariah Ribeiro,1994-11-18,980.121.696-92,36466-877,Vargas das Pedras,ES,Brasil,M,81 2962-1542,98012169692@exemplo.com.br,2024-06-17
c04b2833-3e0b-46a3-906f-3a56c7b2152a,Eduardo Cirino,1992-05-12,589.552.627-86,03184822,Oliveira de Pacheco,PE,Brasil,M,51 6525 7800,58955262786@exemplo.com.br,2024-04-06
b6fadc42-716b-4043-ae8e-c1f879640d56,Cauê Alves,1988-01-20,397.595.630-15,99343332,Sampaio,PE,Brasil,F,0900-490-9111,39759563015@exemplo.com.br,2025-02-15
6c196588-25e5-44b3-9ee8-c40505da63ed,Beatriz Guerra,1954-10-12,466.556.942-41,93263825,Garcia,PE,Brasil,M,(041) 1609-5635,46655694241@exemplo.com.br,2024-11-06
9ddd7822-af5c-4374-99bc-f2ca5b4b5fde,Thiago Pereira,1946-01-30,057.877.831-95,27542338,Silva Verde,PE,Brasil,M,(021) 3460-8604,05787783195@exemplo.com.br,2025-01-17
ea9cf717-7a2d-432d-aa95-2c93b19c1138,Bárbara Teixeira,1986-03-24,507.685.790-63,83986-384,Marques Verde,PB,Brasil,M,+55 21 9359-1455,50768579063@exemplo.com.br,2024-05-29
88e55774-15a9-4bfe-9df2-2c1b8f2e8e38,Enzo Gabriel Pires,1981-03-20,351.903.315-23,90888723,Pimenta da Mata,PR,Brasil,F,+55 41 2331-7132,35190331523@exemplo.com.br,2024-02-04
e7357df9-be5b-416c-ab3f-9978294da590,Alana da Rocha,1999-02-09,743.097.203-04,19288-062,Rios da Praia,RO,Brasil,F,+55 (061) 1283 6841,74309720304@exemplo.com.br,2024-09-06
499ae853-2d77-4750-8dbe-61ff0518ef67,Augusto Leão,2006-02-21,094.892.074-56,72764-680,Pires,PI,Brasil,M,+55 (051) 0191-8360,09489207456@exemplo.com.br,2024-11-17
cb7ffce2-d807-4ab5-a760-8b2f506244fc,Dr. Thiago da Mata,1944-04-26,855.369.074-29,06942116,Abreu da Prata,RR,Brasil,F,(084) 7177-5923,85536907429@exemplo.com.br,2025-05-14
eb381a02-8549-433f-bdd6-420e2df9fa80,Pietra Campos,1964-11-02,579.136.699-37,79536-055,da Rocha,PA,Brasil,M,(061) 4884 5755,57913669937@exemplo.com.br,2025-05-31
60b60a35-af4d-48eb-a55c-9d84eec0a5c2,Luiza Pereira,1938-01-08,514.406.553-07,54476-038,Mendonça,DF,Brasil,F,(021) 3908-3394,51440655307@exemplo.com.br,2025-09-06
40319f92-b436-46a8-a718-709e475eb6b7,Júlia da Conceição,1943-06-02,518.629.071-81,13673579,Siqueira,ES,Brasil,F,+55 51 2885 9955,51862907181@exemplo.com.br,2025-02-23
d7c6e1a0-7117-4dde-a751-f18aca2c355e,Nicole Gomes,1936-05-12,492.772.113-82,25231-235,Montenegro das Flores,AM,Brasil,F,+55 (084) 3558 9322,49277211382@exemplo.com.br,2024-03-11
68f2dffa-c859-40e3-aa1f-ba854749d800,Erick Marques,2005-03-17,207.308.784-56,72875730,Cavalcante Paulista,MG,Brasil,F,41 1279 1998,20730878456@exemplo.com.br,2025-04-24
7373ba10-0871-4093-a458-03d2f1bb8b87,Hadassa Cassiano,1965-05-02,424.118.819-04,05336-273,Cavalcante da Prata,RJ,Brasil,M,84 0094-5124,42411881904@exemplo.com.br,2025-05-11
1502976f-9490-4f00-ba05-b549e76927c4,Gustavo Henrique Sampaio,1958-03-25,234.502.771-87,59819-957,Cardoso de Moura,PR,Brasil,M,51 2201 9015,23450277187@exemplo.com.br,2025-10-08
ab4c06bb-32d6-470a-a820-caffb979913f,Pedro Miguel Caldeira,1971-07-10,475.797.397-07,57401209,Garcia,RS,Brasil,F,+55 41 9862-4413,47579739707@exemplo.com.br,2024-08-23
9c5ee6ae-cb0a-4c2e-921b-4d99721dfd35,Isis Pimenta,1972-11-16,819.596.122-22,51112051,Moreira,RO,Brasil,F,(011) 7868 8497,81959612222@exemplo.com.br,2024-03-24
31d2b02b-4fd5-4e4d-9cea-948d8d7db6fb,Dr. Enzo Correia,1980-08-05,433.501.813-67,28894719,Gomes,MG,Brasil,F,(011) 6046-8895,43350181367@exemplo.com.br,2024-06-02
51eba9e1-4f8b-497a-b50d-e1c295085f09,Luigi Monteiro,1956-03-18,305.494.563-25,11089264,Mendonça,PR,Brasil,M,(084) 4606 8881,30549456325@exemplo.com.br,2024-05-28
89edf2f2-d3c0-47cd-a753-c0ec9a6d33cc,Yago Sampaio,1965-01-18,484.732.452-50,77040-969,Ferreira do Campo,AC,Brasil,F,(071) 0170-2959,48473245250@exemplo.com.br,2024-02-10
4232757e-a2ca-4a63-a0b1-d3bb14a36a4d,Henry Rios,2005-08-07,728.064.856-13,70722128,da Mota,GO,Brasil,F,0900 451 7190,72806485613@exemplo.com.br,2025-04-10
660be3f9-0b6d-4fa8-9ad7-3a0f1654cd9a,Dr. Caio Castro,1945-05-27,072.400.938-08,47679231,Cassiano de Rodrigues,MT,Brasil,M,41 4542-5104,07240093808@exemplo.com.br,2024-06-16
d69650a7-996e-49c1-8927-74167eefa73d,Mateus Garcia,1977-07-16,357.966.214-55,45073-587,Novais dos Dourados,AM,Brasil,M,0300 878 7007,35796621455@exemplo.com.br,2024-02-11
52aa76b5-2469-493b-83c5-ba31752e50e1,Luiz Fernando Fonseca,1943-11-03,819.401.145-80,55573864,Rezende de Moraes,SP,Brasil,F,+55 (031) 4946 7710,81940114580@exemplo.com.br,2025-06-01
44674ae3-65c1-46c4-95c5-8d7ff0789327,Sr. Rafael Dias,1939-08-11,025.884.237-32,11915466,Gomes das Flores,PR,Brasil,M,+55 11 8272-9598,02588423732@exemplo.com.br,2024-03-27
6ef3b321-647a-493e-9e25-ff3ff287a4fa,Bruna Almeida,1984-12-10,385.625.545-62,61408-061,Novais das Pedras,SE,Brasil,M,+55 21 3090 4471,38562554562@exemplo.com.br,2024-11-27
fa06131f-bf1d-4ff8-bbd1-8f3b78bc6613,Ryan Teixeira,1969-04-02,449.554.343-23,54222-966,Leão da Mata,MA,Brasil,F,(061) 5141-1238,44955434323@exemplo.com.br,2025-06-25
d9320f48-a423-4f22-8437-2b0851cb31f6,Natália da Cunha,1990-08-06,296.420.427-12,59999371,Teixeira,RS,Brasil,F,+55 (081) 0637-6620,29642042712@exemplo.com.br,2025-03-19
4f164af1-4c6e-4d1e-b13a-adc291dcb690,Sr. Levi Marques,1977-10-19,841.706.256-29,65955856,Albuquerque,AM,Brasil,M,+55 71 9894 7033,84170625629@exemplo.com.br,2024-03-18
b11983c0-2300-4695-aa39-c1bbde730235,Dra. Ana Carolina Ribeiro,1952-07-06,697.634.990-21,40864888,Barbosa de Goiás,CE,Brasil,F,(081) 3277-3529,69763499021@exemplo.com.br,2024-09-11
7f9678f3-9654-4c42-81d1-b823e22b9829,Luiz Otávio Azevedo,1974-12-14,758.342.312-24,50395412,Cavalcante das Flores,PA,Brasil,M,+55 (084) 5330 8963,75834231224@exemplo.com.br,2023-12-08
85b9effe-c0d5-4340-b5b8-883d30b5b04a,Mateus Ramos,1998-11-30,853.225.873-57,70184619,Santos,TO,Brasil,F,+55 31 0710-9664,85322587357@exemplo.com.br,2025-10-31
0c6f1a0e-d62b-4224-ae40-68aad411e22e,Matheus Siqueira,1995-12-31,097.033.341-11,38732566,Moraes,AM,Brasil,F,51 2791 1836,09703334111@exemplo.com.br,2024-03-30
c219e066-505a-40cf-a7bc-382ec3e5c34c,Dra. Maria Júlia Almeida,1939-01-08,968.022.534-22,98096-267,Dias de Silva,RO,Brasil,F,(011) 5240 3408,96802253422@exemplo.com.br,2025-01-27
937e2814-24a3-4fc0-9cce-c644c15e9ace,Liam Jesus,1950-05-29,801.581.619-09,22573772,Albuquerque,PE,Brasil,F,0300-127-2821,80158161909@exemplo.com.br,2025-01-08
4083f385-7082-4c6e-9376-ebb61cae0dcc,Maria Isis Cunha,1992-02-25,164.789.957-83,34754-572,Abreu,DF,Brasil,F,71 4684 9466,16478995783@exemplo.com.br,2024-02-26
9fbdbb0c-efac-4227-abb7-54a51cbadb97,Luiz Felipe da Rosa,1960-10-25,368.862.095-54,82778-860,da Rocha das Pedras,PA,Brasil,F,81 0382 8659,36886209554@exemplo.com.br,2024-05-18
5f1384cb-6b88-4eec-b082-1cd664237426,Juliana da Cruz,1998-12-31,550.585.888-92,68402530,da Rosa de Pinto,PE,Brasil,M,11 4345 9793,55058588892@exemplo.com.br,2024-11-25
9506be54-c9fd-48b4-ab97-a2591eb4d4ed,Dom Barros,1944-04-03,252.024.904-35,65473071,Gonçalves de Ramos,RS,Brasil,M,(041) 0968 6627,25202490435@exemplo.com.br,2023-12-30
74cecb82-8980-4d96-bfdb-01c04554d057,Noah da Rosa,1956-02-02,020.071.556-74,45303011,da Paz,CE,Brasil,F,84 4095-2364,02007155674@exemplo.com.br,2024-10-31
0a076109-62fb-4d26-adff-4fa3e920dcad,Benicio Siqueira,1954-02-16,382.448.185-20,02083937,Alves dos Dourados,GO,Brasil,M,+55 (051) 5455 5981,38244818520@exemplo.com.br,2024-09-19
bb62d2a2-db9d-4eac-b1e0-6a9ec6991fa9,Elisa Castro,1950-07-12,989.838.096-53,40594-861,Vieira do Amparo,DF,Brasil,F,+55 (031) 1943 8631,98983809653@exemplo.com.br,2024-09-05
098307de-538c-4b1b-87b9-c9d6a5ce4fde,Dra. Isabella Rezende,1968-04-11,259.605.515-62,63219996,da Paz de Minas,PA,Brasil,F,+55 (041) 5326-5275,25960551562@exemplo.com.br,2025-06-12
54caa309-5271-4629-83ff-f6c7a80a1438,Brenda Vargas,1953-04-18,994.935.906-90,38133-729,Siqueira dos Dourados,MA,Brasil,M,0500-332-0405,99493590690@exemplo.com.br,2024-07-25
91e55eb2-c6b4-40e9-8dbe-946a13750bcd,Dr. Pedro Barros,2005-11-23,564.905.740-29,07419812,Costa de Silveira,SP,Brasil,M,21 0931-2161,56490574029@exemplo.com.br,2024-11-13
bc756b4d-c52c-479c-b468-22bcb9ab898f,Dr. Yuri Cavalcante,1968-10-04,030.398.496-35,91031-276,Vargas de Minas,BA,Brasil,M,31 6074-4681,03039849635@exemplo.com.br,2024-04-16
571be2c5-5963-43d8-bbf3-56ef572ead3a,Paulo Rodrigues,1996-01-19,531.833.559-47,18306-728,da Mata,MG,Brasil,F,(061) 4504 6946,53183355947@exemplo.com.br,2024-03-28
9710dc6b-8052-4f30-924e-c969be6db4cc,Dr. Murilo Ribeiro,1980-08-04,875.890.258-69,10010-895,Albuquerque de Lopes,MT,Brasil,M,(084) 3184 6620,87589025869@exemplo.com.br,2025-07-06
3edf587a-f490-4ce6-b42e-1aca63c99a94,João Vitor Fernandes,1954-06-05,585.679.743-24,60970567,Machado,RJ,Brasil,F,0300 516 6457,58567974324@exemplo.com.br,2025-05-10
c99e33bd-9ac3-4b16-85b7-78b1bfb7939d,Sarah da Luz,1950-03-02,080.123.484-74,05092850,Nunes Alegre,SC,Brasil,M,+55 (071) 9214 2743,08012348474@exemplo.com.br,2024-10-26
9c4ab598-7e48-45d6-b884-9e9a4b5b4c2a,Fernanda Leão,1991-08-15,943.071.605-63,12085715,Vasconcelos,CE,Brasil,F,(084) 3743-1654,94307160563@exemplo.com.br,2023-12-22
c0e162f6-0cdb-4712-b406-6b236e6a5787,Olivia da Rocha,1940-09-05,703.850.519-59,28233081,Souza,RS,Brasil,M,(051) 4723-7751,70385051959@exemplo.com.br,2025-08-02
5cf1f84c-79bd-410a-8d22-00b36b50bb1e,Letícia Sá,1942-09-09,023.785.352-82,94647-506,Duarte da Praia,CE,Brasil,F,+55 31 7432 4193,02378535282@exemplo.com.br,2025-01-25
ede3209e-5e44-42c1-b84d-b239841109b6,Murilo Moreira,1971-10-25,420.246.429-57,39358-793,Rios,RS,Brasil,F,31 1030-4202,42024642957@exemplo.com.br,2025-04-22
ea2fec02-5d6d-4d19-a405-8756d6ac1289,Dra. Ísis Correia,1979-01-17,083.828.510-10,97416-445,Camargo,DF,Brasil,F,+55 84 6009 1293,08382851010@exemplo.com.br,2023-11-25
ddec2b3f-46f6-457e-b012-fa2e3bf774e9,Sr. Benjamin Gonçalves,1964-01-07,962.343.388-69,37540759,Teixeira,CE,Brasil,F,(081) 0748 4899,96234338869@exemplo.com.br,2024-08-26
74e2ce78-b5da-420e-beb3-7439527d0caa,Maysa Caldeira,1978-03-24,881.271.751-82,93468-896,Cardoso do Galho,DF,Brasil,F,+55 11 4528 2031,88127175182@exemplo.com.br,2023-12-02
b7df4ce2-e173-4b15-8514-6019769ef66b,Kaique Campos,1953-02-10,825.659.375-31,26866634,Fonseca dos Dourados,RO,Brasil,M,+55 (084) 5668 6506,82565937531@exemplo.com.br,2025-01-04
da110f91-02c0-4ccd-8991-01f39c021734,Srta. Helena Cirino,1969-08-05,562.283.355-96,38707466,Silva de Freitas,PI,Brasil,M,+55 (081) 5157-5329,56228335596@exemplo.com.br,2024-04-03
9a66732e-e676-4718-a89c-caf5077a1b4e,Ravi Lucca Gomes,1956-01-17,998.157.238-08,11455-100,Almeida,GO,Brasil,M,(061) 7267 9959,99815723808@exemplo.com.br,2025-07-13
fb4439aa-fe94-45b4-ba8b-a185020c0975,Ana Beatriz Vargas,1980-12-01,491.197.073-34,31974-833,da Mota de Castro,PE,Brasil,F,11 4801-4108,49119707334@exemplo.com.br,2024-04-20
82a3e54a-7550-4226-8573-fd7af00779d6,Enrico Cassiano,1967-08-17,444.650.249-85,84723-278,Macedo,RJ,Brasil,M,+55 31 1261-4822,44465024985@exemplo.com.br,2024-12-24
68e4d59d-832a-41b3-bc1c-5ed35b69561c,Francisco Jesus,1950-10-18,013.397.371-13,60203759,da Mata,ES,Brasil,F,0500 748 9743,01339737113@exemplo.com.br,2024-04-16
6a701fac-684b-4f32-86eb-22a61f81fb25,Ana Laura da Conceição,1976-05-14,957.469.189-47,60228799,Brito do Sul,ES,Brasil,M,+55 11 0026 7610,95746918947@exemplo.com.br,2024-10-23
4ae2eb6d-1a39-4f14-a449-ee8025590d80,Bryan Ramos,1993-02-24,656.923.867-48,21441874,Fonseca,MG,Brasil,M,71 4750 4321,65692386748@exemplo.com.br,2024-02-27
65c68dd2-34da-4975-8cf8-55f37d30783b,Vitor Hugo Sousa,1954-12-05,876.296.314-86,57476-662,Moura do Oeste,RN,Brasil,M,+55 31 8149 9704,87629631486@exemplo.com.br,2024-10-01
3c265a7b-f46d-4234-bf68-1f86e01b9f6b,Benicio Souza,1957-05-09,973.042.058-46,61668383,Vasconcelos do Galho,MS,Brasil,F,+55 71 6586 8890,97304205846@exemplo.com.br,2024-05-07
5b2d93a9-f84b-4fce-b4a4-1e19c4e2d584,Igor Pinto,1939-12-08,976.126.007-31,86346520,Rezende,PR,Brasil,M,61 0812-3306,97612600731@exemplo.com.br,2025-08-24
d1f839b1-3d54-495e-ad00-b80c1b5fb891,Helena Gomes,1996-10-15,209.793.023-09,96462569,Mendes dos Dourados,SE,Brasil,F,0900 710 4399,20979302309@exemplo.com.br,2025-04-07
a27f4667-dcd4-4f00-aae7-7fc1e5711f7c,Vitória Vasconcelos,1981-09-18,074.373.426-24,60165385,Duarte do Amparo,ES,Brasil,F,51 3995 7619,07437342624@exemplo.com.br,2024-04-19
f2d9685b-c387-49af-b96f-eff7cc6914df,Srta. Agatha Macedo,2006-06-02,132.179.956-14,74768-855,Vargas,TO,Brasil,M,+55 41 4979 7778,13217995614@exemplo.com.br,2025-06-11
58470e98-2910-4874-a83d-25d17e4d4b29,Cauã Sales,1976-02-19,026.738.941-40,57269641,Fonseca,RN,Brasil,M,(021) 5440-5425,02673894140@exemplo.com.br,2023-12-08
db062489-1d03-420f-b12c-67860546338b,Luiz Fernando Albuquerque,1987-10-12,322.538.111-03,44247493,da Costa,DF,Brasil,F,0900 859 7657,32253811103@exemplo.com.br,2024-07-20
